"id","artist_profile_id","genre_id","album_id","title","duration","file_path","file_mime","file_size","cover_image","released_date","publish_at","is_vip","status","listens","deleted","created_at","updated_at"
"102","29","1",NULL,"Để Mị nói cho mà nghe","282","songs/custom/088_de_mi_noi_cho_ma_nghe.mp3","audio/mpeg","4512748","covers/songs/custom/088_de_mi_noi_cho_ma_nghe.jpg","2019-06-19",NULL,"0","published","4239","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"103","30","1",NULL,"Một cú lừa","210","songs/custom/089_mot_cu_lua.mp3","audio/mpeg","3374645","covers/songs/custom/089_mot_cu_lua.jpg","2020-05-31",NULL,"0","published","4313","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"104","30","1",NULL,"Bùa yêu","268","songs/custom/090_bua_yeu.mp3","audio/mpeg","4296663","covers/songs/custom/090_bua_yeu.jpg","2018-05-12",NULL,"1","published","4168","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"105","30","5",NULL,"Đi đu đưa đi","223","songs/custom/091_di_du_dua_di.mp3","audio/mpeg","3578609","covers/songs/custom/091_di_du_dua_di.jpg","2019-08-28",NULL,"0","published","4783","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"106","31","1",NULL,"Như lời đồn","227","songs/custom/092_nhu_loi_don.mp3","audio/mpeg","3646318","covers/songs/custom/092_nhu_loi_don.jpg","2018-10-10",NULL,"0","published","4143","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"107","32","4",NULL,"Mang tiền về cho mẹ","401","songs/custom/093_mang_tien_ve_cho_me.mp3","audio/mpeg","6427001","covers/songs/custom/093_mang_tien_ve_cho_me.jpg","2021-12-29",NULL,"0","published","4449","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"108","32","4",NULL,"Đi về nhà","215","songs/custom/094_di_ve_nha.mp3","audio/mpeg","3443608","covers/songs/custom/094_di_ve_nha.jpg","2020-12-18",NULL,"0","published","4849","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"109","32","4",NULL,"Một triệu like","261","songs/custom/095_mot_trieu_like.mp3","audio/mpeg","4185068","covers/songs/custom/095_mot_trieu_like.jpg","2020-01-19",NULL,"1","published","4446","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"110","32","4",NULL,"Lối nhỏ","297","songs/custom/096_loi_nho.mp3","audio/mpeg","4753492","covers/songs/custom/096_loi_nho.jpg","2019-10-21",NULL,"0","published","4346","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"111","32","4",NULL,"Bài này chill phết","273","songs/custom/097_bai_nay_chill_phet.mp3","audio/mpeg","4376911","covers/songs/custom/097_bai_nay_chill_phet.jpg","2019-05-20",NULL,"0","published","4569","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"112","33","1",NULL,"Thanh xuân","240","songs/custom/098_thanh_xuan.mp3","audio/mpeg","3854462","covers/songs/custom/098_thanh_xuan.jpg","2018-09-03",NULL,"0","published","4640","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"113","33","1",NULL,"Gác lại âu lo","306","songs/custom/099_gac_lai_au_lo.mp3","audio/mpeg","4908137","covers/songs/custom/099_gac_lai_au_lo.jpg","2020-07-25",NULL,"0","published","4501","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"114","34","1",NULL,"Có hẹn với thanh xuân","268","songs/custom/100_co_hen_voi_thanh_xuan.mp3","audio/mpeg","4292065","covers/songs/custom/100_co_hen_voi_thanh_xuan.jpg","2021-07-18",NULL,"1","published","4596","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"115","35","4",NULL,"À lôi","193","songs/custom/101_a_loi.mp3","audio/mpeg","3089179","covers/songs/custom/101_a_loi.jpg","2023-07-12",NULL,"0","published","17496","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"116","36","4",NULL,"rap lý cây bông","334","songs/custom/102_rap_ly_cay_bong.mp3",,"0","covers/songs/custom/102_rap_ly_cay_bong.jpg","2016-12-01",NULL,"0","published","4344","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"117","37","4",NULL,"Nước mắt cá sấu","212","songs/custom/103_nuoc_mat_ca_sau.mp3","audio/mpeg","3396797","covers/songs/custom/103_nuoc_mat_ca_sau.jpg","2022-01-01",NULL,"0","published","16598","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"118","37","4",NULL,"Không thể say","260","songs/custom/104_khong_the_say.mp3","audio/mpeg","4173365","covers/songs/custom/104_khong_the_say.jpg","2023-04-19",NULL,"0","published","4039","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"119","37","4",NULL,"Ngủ một mình","205","songs/custom/105_ngu_mot_minh.mp3","audio/mpeg","3294815","covers/songs/custom/105_ngu_mot_minh.jpg","2022-11-20",NULL,"1","published","4478","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"120","37","4",NULL,"Vệ tinh","240","songs/custom/106_ve_tinh.mp3","audio/mpeg","3845685","covers/songs/custom/106_ve_tinh.jpg","2022-08-31",NULL,"0","published","4524","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"121","38","14",NULL,"Hẹn ước bắc nam","286","songs/custom/107_hen_uoc_bac_nam.mp3","audio/mpeg","4591742","covers/songs/custom/107_hen_uoc_bac_nam.jpg","2022-01-01",NULL,"0","published","4087","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"122","38","14",NULL,"Điệu hò trao duyên","312","songs/custom/108_dieu_ho_trao_duyen.mp3","audio/mpeg","5006776","covers/songs/custom/108_dieu_ho_trao_duyen.jpg","2022-03-01",NULL,"0","published","4701","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"123","39","14",NULL,"Đường về hai thôn","264","songs/custom/109_duong_ve_hai_thon.mp3","audio/mpeg","4237731","covers/songs/custom/109_duong_ve_hai_thon.jpg","2015-01-01",NULL,"0","published","4639","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"124","39","14",NULL,"Trăng về thôn dã","218","songs/custom/110_trang_ve_thon_da.mp3","audio/mpeg","3496271","covers/songs/custom/110_trang_ve_thon_da.jpg","2015-01-01",NULL,"1","published","17409","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"125","39","14",NULL,"Về quê ngoại","268","songs/custom/111_ve_que_ngoai.mp3","audio/mpeg","4297917","covers/songs/custom/111_ve_que_ngoai.jpg","2015-01-01",NULL,"0","published","4358","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"126","39","14",NULL,"Tình thắm duyên quê","246","songs/custom/112_tinh_tham_duyen_que.mp3","audio/mpeg","3950175","covers/songs/custom/112_tinh_tham_duyen_que.jpg","2015-01-01",NULL,"0","published","4725","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"127","39","14",NULL,"Chuyện hoa sim","155","songs/custom/113_chuyen_hoa_sim.mp3","audio/mpeg","2485646","covers/songs/custom/113_chuyen_hoa_sim.jpg","2015-01-01",NULL,"0","published","4587","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"128","39","14",NULL,"Rừng lá thấp","215","songs/custom/114_rung_la_thap.mp3","audio/mpeg","3455311","covers/songs/custom/114_rung_la_thap.jpg","2015-01-01",NULL,"0","published","4514","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"129","40","14",NULL,"Sầu tím thiệp hồng","290","songs/custom/115_sau_tim_thiep_hong.mp3","audio/mpeg","4654018","covers/songs/custom/115_sau_tim_thiep_hong.jpg","2010-01-01",NULL,"1","published","16593","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"130","40","14",NULL,"Gõ cửa trái tim","321","songs/custom/116_go_cua_trai_tim.mp3","audio/mpeg","5146792","covers/songs/custom/116_go_cua_trai_tim.jpg","2010-01-01",NULL,"0","published","4184","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"131","41","14",NULL,"Nối lại tình xưa","272","songs/custom/117_noi_lai_tinh_xua.mp3","audio/mpeg","4365626","covers/songs/custom/117_noi_lai_tinh_xua.jpg","2005-01-01",NULL,"0","published","4780","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"132","40","14",NULL,"Hương tóc mạ non","323","songs/custom/118_huong_toc_ma_non.mp3","audio/mpeg","5175631","covers/songs/custom/118_huong_toc_ma_non.jpg","2010-01-01",NULL,"0","published","4705","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"133","41","14",NULL,"Đính ước","270","songs/custom/119_dinh_uoc.mp3","audio/mpeg","4320487","covers/songs/custom/119_dinh_uoc.jpg","2008-01-01",NULL,"0","published","4781","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"134","41","14",NULL,"Mười ngón tay tình yêu","297","songs/custom/120_muoi_ngon_tay_tinh_yeu.mp3","audio/mpeg","4758090","covers/songs/custom/120_muoi_ngon_tay_tinh_yeu.jpg","2005-01-01",NULL,"1","published","4712","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"135","32","4",NULL,"Mười năm","246","songs/custom/121_muoi_nam.mp3","audio/mpeg","3949757","covers/songs/custom/121_muoi_nam.jpg","2019-03-01",NULL,"0","published","4443","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"136","32","4",NULL,"Hai triệu năm","217","songs/custom/122_hai_trieu_nam.mp3","audio/mpeg","3477881","covers/songs/custom/122_hai_trieu_nam.jpg","2019-06-19",NULL,"0","published","4318","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"137","32","4",NULL,"Đưa nhau đi trốn","240","songs/custom/123_dua_nhau_di_tron.mp3","audio/mpeg","3851536","covers/songs/custom/123_dua_nhau_di_tron.jpg","2015-05-10",NULL,"0","published","4682","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"138","32","4",NULL,"Ta cứ đi cùng nhau","359","songs/custom/124_ta_cu_di_cung_nhau.mp3","audio/mpeg","5753669","covers/songs/custom/124_ta_cu_di_cung_nhau.jpg","2017-09-21",NULL,"0","published","4946","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"139","32","4",NULL,"Đi theo bóng mặt trời","165","songs/custom/125_di_theo_bong_mat_troi.mp3","audio/mpeg","2649068","covers/songs/custom/125_di_theo_bong_mat_troi.jpg","2017-05-15",NULL,"1","published","4542","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"140","32","4",NULL,"Nấu ăn cho em","256","songs/custom/126_nau_an_cho_em.mp3","audio/mpeg","4110671","covers/songs/custom/126_nau_an_cho_em.jpg","2023-05-13",NULL,"0","published","4854","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"141","32","4",NULL,"Luôn yêu đời","238","songs/custom/127_luon_yeu_doi.mp3","audio/mpeg","3809741","covers/songs/custom/127_luon_yeu_doi.jpg","2023-02-09",NULL,"0","published","4304","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"142","32","4",NULL,"Cảm ơn","234","songs/custom/128_cam_on.mp3","audio/mpeg","3754988","covers/songs/custom/128_cam_on.jpg","2019-10-21",NULL,"0","published","4502","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"143","32","4",NULL,"Đi trong mùa hè","271","songs/custom/129_di_trong_mua_he.mp3","audio/mpeg","4349326","covers/songs/custom/129_di_trong_mua_he.jpg","2022-05-09",NULL,"0","published","4657","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"144","32","4",NULL,"Nhạc của rừng","226","songs/custom/130_nhac_cua_rung.mp3","audio/mpeg","3631690","covers/songs/custom/130_nhac_cua_rung.jpg","2024-03-04",NULL,"1","published","4968","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"145","6","2",NULL,"Rock hạt gạo","185","songs/custom/131_rock_hat_gao.mp3","audio/mpeg","2973404","covers/songs/custom/131_rock_hat_gao.jpg","2023-09-20",NULL,"0","published","4587","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"146","42","2",NULL,"Rock Sài Gòn","222","songs/custom/132_rock_sai_gon.mp3","audio/mpeg","3558965","covers/songs/custom/132_rock_sai_gon.jpg","2003-01-01",NULL,"0","published","16198","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"147","43","2",NULL,"Sắc màu","246","songs/custom/133_sac_mau.mp3","audio/mpeg","3938472","covers/songs/custom/133_sac_mau.jpg","2007-05-15",NULL,"0","published","4872","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"148","44","2",NULL,"Ngọn lửa cao nguyên","277","songs/custom/134_ngon_lua_cao_nguyen.mp3","audio/mpeg","4440859","covers/songs/custom/134_ngon_lua_cao_nguyen.jpg","2005-01-01",NULL,"0","published","4572","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"149","44","2",NULL,"Đôi mắt Pleiku","196","songs/custom/135_doi_mat_pleiku.mp3","audio/mpeg","3138916","covers/songs/custom/135_doi_mat_pleiku.jpg","2005-01-01",NULL,"1","published","4741","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"150","44","2",NULL,"Em muốn sống bên anh trọn đời","254","songs/custom/136_em_muon_song_ben_anh_tron_doi.mp3","audio/mpeg","4069293","covers/songs/custom/136_em_muon_song_ben_anh_tron_doi.jpg","2005-01-01",NULL,"0","published","5067","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"151","44","2",NULL,"60 năm","170","songs/custom/137_60_nam.mp3","audio/mpeg","2736003","covers/songs/custom/137_60_nam.jpg","2008-01-01",NULL,"0","published","4440","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"152","44","2",NULL,"Ly cà phê ban mê","242","songs/custom/138_ly_ca_phe_ban_me.mp3","audio/mpeg","3876614","covers/songs/custom/138_ly_ca_phe_ban_me.jpg","2005-01-01",NULL,"0","published","4308","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"153","45","5",NULL,"Tái sinh","212","songs/custom/139_tai_sinh.mp3","audio/mpeg","3395961","covers/songs/custom/139_tai_sinh.jpg","2024-01-01",NULL,"0","published","16927","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"154","46","5",NULL,"Chẳng thể cảm hóa","274","songs/custom/140_chang_the_cam_hoa.mp3","audio/mpeg","4392376","covers/songs/custom/140_chang_the_cam_hoa.jpg","2023-01-01",NULL,"1","published","4413","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"155","46","5",NULL,"Mở lối cho em","237","songs/custom/141_mo_loi_cho_em.mp3","audio/mpeg","3804725","covers/songs/custom/141_mo_loi_cho_em.jpg","2023-05-10",NULL,"0","published","4782","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"156","47","5",NULL,"Lao tâm khổ tứ","293","songs/custom/142_lao_tam_kho_tu.mp3","audio/mpeg","4695396","covers/songs/custom/142_lao_tam_kho_tu.jpg","2023-08-15",NULL,"0","published","4240","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"157","48","5",NULL,"Anh đau từ lúc em đi","323","songs/custom/143_anh_dau_tu_luc_em_di.mp3","audio/mpeg","5170198","covers/songs/custom/143_anh_dau_tu_luc_em_di.jpg","2023-02-14",NULL,"0","published","17470","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"158","49","5",NULL,"Trả lại thanh xuân cho em","211","songs/custom/144_tra_lai_thanh_xuan_cho_em.mp3","audio/mpeg","3377571","covers/songs/custom/144_tra_lai_thanh_xuan_cho_em.jpg","2023-11-20",NULL,"0","published","4465","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"159","50","5",NULL,"Hẹn hò nhưng không yêu","198","songs/custom/145_hen_ho_nhung_khong_yeu.mp3","audio/mpeg","3179040","covers/songs/custom/145_hen_ho_nhung_khong_yeu.jpg","2022-09-01",NULL,"1","published","4417","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"160","51","5",NULL,"Nắng dưới chân mây","204","songs/custom/146_nang_duoi_chan_may.mp3","audio/mpeg","3265976","covers/songs/custom/146_nang_duoi_chan_may.jpg","2024-01-15",NULL,"0","published","16584","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"161","49","5",NULL,"Cánh hoa héo tàn","264","songs/custom/147_canh_hoa_heo_tan.mp3","audio/mpeg","4238567","covers/songs/custom/147_canh_hoa_heo_tan.jpg","2023-12-01",NULL,"0","published","4670","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"162","47","5",NULL,"Chuyến xe cuộc đời","235","songs/custom/148_chuyen_xe_cuoc_doi.mp3","audio/mpeg","3769616","covers/songs/custom/148_chuyen_xe_cuoc_doi.jpg","2023-10-10",NULL,"0","published","4477","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"163","52","6",NULL,"Thu cuối","301","songs/custom/149_thu_cuoi.mp3","audio/mpeg","4819530","covers/songs/custom/149_thu_cuoi.jpg","2012-01-01",NULL,"0","published","4296","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"164","53","6",NULL,"Nơi ấy con tìm về","281","songs/custom/150_noi_ay_con_tim_ve.mp3","audio/mpeg","4500209","covers/songs/custom/150_noi_ay_con_tim_ve.jpg","2014-04-15",NULL,"1","published","4887","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"165","54","6",NULL,"Nếu lúc đó","325","songs/custom/151_neu_luc_do.mp3","audio/mpeg","5202381","covers/songs/custom/151_neu_luc_do.jpg","2023-03-02",NULL,"0","published","4383","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"166","55","6",NULL,"Em trong mắt tôi","231","songs/custom/152_em_trong_mat_toi.mp3","audio/mpeg","3698145","covers/songs/custom/152_em_trong_mat_toi.jpg","2008-01-01",NULL,"0","published","4786","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"167","56","6",NULL,"Tell me why","240","songs/custom/153_tell_me_why.mp3","audio/mpeg","3850701","covers/songs/custom/153_tell_me_why.jpg","2012-05-20",NULL,"0","published","4949","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"168","57","6",NULL,"Đã lỡ yêu em nhiều","266","songs/custom/154_da_lo_yeu_em_nhieu.mp3","audio/mpeg","4260301","covers/songs/custom/154_da_lo_yeu_em_nhieu.jpg","2017-11-13",NULL,"0","published","4583","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"169","57","6",NULL,"Bâng khuâng","313","songs/custom/155_bang_khuang.mp3","audio/mpeg","5013463","covers/songs/custom/155_bang_khuang.jpg","2014-04-01",NULL,"1","published","4810","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"170","58","6",NULL,"Vài lần đón đưa","186","songs/custom/156_vai_lan_don_dua.mp3","audio/mpeg","2985107","covers/songs/custom/156_vai_lan_don_dua.jpg","2017-02-14",NULL,"0","published","4669","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"171","58","6",NULL,"Tháng năm","236","songs/custom/157_thang_nam.mp3","audio/mpeg","3782991","covers/songs/custom/157_thang_nam.jpg","2020-12-15",NULL,"0","published","4555","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
"172","59","6",NULL,"021","203","songs/custom/158_021.mp3","audio/mpeg","3249675","covers/songs/custom/158_021.jpg","2020-10-04",NULL,"0","published","4671","0","2026-04-18 01:19:18","2026-04-18 01:19:22"
